"timestamp","payload"
"146677","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""974.0001831""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""146677""}}"
"249026","{""internal_temperature"":{""N"":""30.86000061""},""pressure"":{""N"":""973.4274902""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""249026""}}"
"1261611","{""internal_temperature"":{""N"":""31.21999931""},""pressure"":{""N"":""973.2718506""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""1261611""}}"
"488887","{""internal_temperature"":{""N"":""30.98999977""},""pressure"":{""N"":""973.4284668""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""488887""}}"
"238785","{""internal_temperature"":{""N"":""32.36999893""},""pressure"":{""N"":""974.1595459""},""external_temperature"":{""N"":""31.1875""},""timestamp"":{""N"":""238785""}}"
"57454","{""internal_temperature"":{""N"":""31.45000076""},""pressure"":{""N"":""973.4735107""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""57454""}}"
"108033","{""internal_temperature"":{""N"":""29.90999985""},""pressure"":{""N"":""973.3412476""},""external_temperature"":{""N"":""29.4375""},""timestamp"":{""N"":""108033""}}"
"496478","{""internal_temperature"":{""N"":""31""},""pressure"":{""N"":""973.4279785""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""496478""}}"
"18620","{""internal_temperature"":{""N"":""30.38999939""},""pressure"":{""N"":""973.3728027""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""18620""}}"
"545057","{""internal_temperature"":{""N"":""31.02000046""},""pressure"":{""N"":""973.4324341""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""545057""}}"
"195071","{""internal_temperature"":{""N"":""30.54999924""},""pressure"":{""N"":""973.3950195""},""external_temperature"":{""N"":""30.4375""},""timestamp"":{""N"":""195071""}}"
"267626","{""internal_temperature"":{""N"":""32.38000107""},""pressure"":{""N"":""974.1213989""},""external_temperature"":{""N"":""31.1875""},""timestamp"":{""N"":""267626""}}"
"836538","{""internal_temperature"":{""N"":""31.12000084""},""pressure"":{""N"":""973.453125""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""836538""}}"
"196774","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""973.9920044""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""196774""}}"
"129793","{""internal_temperature"":{""N"":""30.51000023""},""pressure"":{""N"":""973.4700928""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""129793""}}"
"643453","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.3137207""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""643453""}}"
"169514","{""internal_temperature"":{""N"":""32.36999893""},""pressure"":{""N"":""974.1411133""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""169514""}}"
"702660","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.3086548""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""702660""}}"
"258832","{""internal_temperature"":{""N"":""30.57999992""},""pressure"":{""N"":""973.4260864""},""external_temperature"":{""N"":""30.4375""},""timestamp"":{""N"":""258832""}}"
"1129538","{""internal_temperature"":{""N"":""31.21999931""},""pressure"":{""N"":""973.3582764""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1129538""}}"
"406912","{""internal_temperature"":{""N"":""30.95000076""},""pressure"":{""N"":""973.3972168""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""406912""}}"
"597066","{""internal_temperature"":{""N"":""32.38999939""},""pressure"":{""N"":""974.0253296""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""597066""}}"
"156425","{""internal_temperature"":{""N"":""30.79000092""},""pressure"":{""N"":""973.4085693""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""156425""}}"
"544772","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3337402""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""544772""}}"
"358043","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3928223""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""358043""}}"
"320089","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.4332886""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""320089""}}"
"37066","{""internal_temperature"":{""N"":""32""},""pressure"":{""N"":""974.2946777""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""37066""}}"
"217841","{""internal_temperature"":{""N"":""30.55999947""},""pressure"":{""N"":""973.425415""},""external_temperature"":{""N"":""30.4375""},""timestamp"":{""N"":""217841""}}"
"99431","{""internal_temperature"":{""N"":""30.48999977""},""pressure"":{""N"":""973.4381104""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""99431""}}"
"458526","{""internal_temperature"":{""N"":""30.97999954""},""pressure"":{""N"":""973.4332886""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""458526""}}"
"463080","{""internal_temperature"":{""N"":""30.97999954""},""pressure"":{""N"":""973.4126587""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""463080""}}"
"555684","{""internal_temperature"":{""N"":""31.02000046""},""pressure"":{""N"":""973.4378052""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""555684""}}"
"384526","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.0443726""},""external_temperature"":{""N"":""31.0625""},""timestamp"":{""N"":""384526""}}"
"428164","{""internal_temperature"":{""N"":""30.95999908""},""pressure"":{""N"":""973.3674927""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""428164""}}"
"535947","{""internal_temperature"":{""N"":""31.02000046""},""pressure"":{""N"":""973.4453125""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""535947""}}"
"448287","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.0124512""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""448287""}}"
"213473","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9901733""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""213473""}}"
"1049077","{""internal_temperature"":{""N"":""31.20000076""},""pressure"":{""N"":""973.4348145""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""1049077""}}"
"885120","{""internal_temperature"":{""N"":""31.13999939""},""pressure"":{""N"":""973.4265747""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""885120""}}"
"169795","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.4359131""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""169795""}}"
"967100","{""internal_temperature"":{""N"":""31.17000008""},""pressure"":{""N"":""973.3903198""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""967100""}}"
"548094","{""internal_temperature"":{""N"":""31.02000046""},""pressure"":{""N"":""973.4470825""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""548094""}}"
"23404","{""internal_temperature"":{""N"":""31.94000053""},""pressure"":{""N"":""974.2687378""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""23404""}}"
"520765","{""internal_temperature"":{""N"":""31.01000023""},""pressure"":{""N"":""973.4592896""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""520765""}}"
"36274","{""internal_temperature"":{""N"":""31.55999947""},""pressure"":{""N"":""970.079834""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""36274""}}"
"1202406","{""internal_temperature"":{""N"":""31.26000023""},""pressure"":{""N"":""973.352356""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""1202406""}}"
"70838","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.0978394""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""70838""}}"
"17708","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""974.083252""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""17708""}}"
"441540","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.4057617""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""441540""}}"
"28263","{""internal_temperature"":{""N"":""32.20000076""},""pressure"":{""N"":""973.9046021""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""28263""}}"
"274197","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9768677""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""274197""}}"
"24948","{""internal_temperature"":{""N"":""30.35000038""},""pressure"":{""N"":""973.3912354""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""24948""}}"
"219545","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""973.9866333""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""219545""}}"
"300645","{""internal_temperature"":{""N"":""30.88999939""},""pressure"":{""N"":""973.4261475""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""300645""}}"
"313668","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""973.956543""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""313668""}}"
"976210","{""internal_temperature"":{""N"":""31.17000008""},""pressure"":{""N"":""973.4474487""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""976210""}}"
"59961","{""internal_temperature"":{""N"":""30.45999908""},""pressure"":{""N"":""973.4414673""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""59961""}}"
"89335","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.4650269""},""external_temperature"":{""N"":""30.0625""},""timestamp"":{""N"":""89335""}}"
"136114","{""internal_temperature"":{""N"":""32.31999969""},""pressure"":{""N"":""974.1340332""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""136114""}}"
"570866","{""internal_temperature"":{""N"":""31.03000069""},""pressure"":{""N"":""973.4523926""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""570866""}}"
"45035","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.1070557""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""45035""}}"
"35548","{""internal_temperature"":{""N"":""31.98999977""},""pressure"":{""N"":""974.2826538""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""35548""}}"
"604265","{""internal_temperature"":{""N"":""31.04000092""},""pressure"":{""N"":""973.4274292""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""604265""}}"
"62646","{""internal_temperature"":{""N"":""30.43000031""},""pressure"":{""N"":""973.409668""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""62646""}}"
"374743","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3947144""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""374743""}}"
"422480","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.0511475""},""external_temperature"":{""N"":""31""},""timestamp"":{""N"":""422480""}}"
"38585","{""internal_temperature"":{""N"":""32""},""pressure"":{""N"":""974.2935181""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""38585""}}"
"404261","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.0531006""},""external_temperature"":{""N"":""31""},""timestamp"":{""N"":""404261""}}"
"376550","{""internal_temperature"":{""N"":""30.93000031""},""pressure"":{""N"":""973.3726807""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""376550""}}"
"175023","{""internal_temperature"":{""N"":""32.34000015""},""pressure"":{""N"":""974.2089233""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""175023""}}"
"232038","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.4364014""},""external_temperature"":{""N"":""30.0625""},""timestamp"":{""N"":""232038""}}"
"17415","{""internal_temperature"":{""N"":""32.59000015""},""pressure"":{""N"":""971.704834""},""external_temperature"":{""N"":""33.125""},""timestamp"":{""N"":""17415""}}"
"240798","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""973.9995117""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""240798""}}"
"24724","{""internal_temperature"":{""N"":""32.15999985""},""pressure"":{""N"":""974.2293701""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""24724""}}"
"297316","{""internal_temperature"":{""N"":""31.48999977""},""pressure"":{""N"":""973.4273682""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""297316""}}"
"107553","{""internal_temperature"":{""N"":""31.48999977""},""pressure"":{""N"":""973.4627075""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""107553""}}"
"103289","{""internal_temperature"":{""N"":""30.73999977""},""pressure"":{""N"":""973.381897""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""103289""}}"
"455879","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.0124512""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""455879""}}"
"27958","{""internal_temperature"":{""N"":""31.95999908""},""pressure"":{""N"":""974.2620239""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""27958""}}"
"906373","{""internal_temperature"":{""N"":""31.14999962""},""pressure"":{""N"":""973.4279175""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""906373""}}"
"180076","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""974.0134277""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""180076""}}"
"181593","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""974.0140381""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""181593""}}"
"30796","{""internal_temperature"":{""N"":""32.18000031""},""pressure"":{""N"":""974.2675171""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""30796""}}"
"725716","{""internal_temperature"":{""N"":""31.09000015""},""pressure"":{""N"":""973.4406738""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""725716""}}"
"27388","{""internal_temperature"":{""N"":""30.62000084""},""pressure"":{""N"":""973.4539795""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""27388""}}"
"233845","{""internal_temperature"":{""N"":""30.85000038""},""pressure"":{""N"":""973.4095459""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""233845""}}"
"599425","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.2990723""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""599425""}}"
"52018","{""internal_temperature"":{""N"":""30.42000008""},""pressure"":{""N"":""973.4004517""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""52018""}}"
"27871","{""internal_temperature"":{""N"":""32.77000046""},""pressure"":{""N"":""975.1677856""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""27871""}}"
"390213","{""internal_temperature"":{""N"":""30.94000053""},""pressure"":{""N"":""973.4143677""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""390213""}}"
"92664","{""internal_temperature"":{""N"":""30.72999954""},""pressure"":{""N"":""973.401001""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""92664""}}"
"373900","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.0535889""},""external_temperature"":{""N"":""31.0625""},""timestamp"":{""N"":""373900""}}"
"681689","{""internal_temperature"":{""N"":""31.06999969""},""pressure"":{""N"":""973.4335938""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""681689""}}"
"29248","{""internal_temperature"":{""N"":""30.39999962""},""pressure"":{""N"":""973.4035645""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""29248""}}"
"119415","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.178894""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""119415""}}"
"7651","{""internal_temperature"":{""N"":""30.52000046""},""pressure"":{""N"":""973.4634399""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""7651""}}"
"200449","{""internal_temperature"":{""N"":""30.82999992""},""pressure"":{""N"":""973.3812256""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""200449""}}"
"53887","{""internal_temperature"":{""N"":""30.45000076""},""pressure"":{""N"":""973.4360962""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""53887""}}"
"48642","{""internal_temperature"":{""N"":""30.67000008""},""pressure"":{""N"":""973.4389038""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""48642""}}"
"109557","{""internal_temperature"":{""N"":""32.29000092""},""pressure"":{""N"":""974.0193481""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""109557""}}"
"21688","{""internal_temperature"":{""N"":""32.13999939""},""pressure"":{""N"":""974.2572021""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""21688""}}"
"512050","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.0406494""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""512050""}}"
"915483","{""internal_temperature"":{""N"":""31.14999962""},""pressure"":{""N"":""973.4463501""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""915483""}}"
"331391","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.1017456""},""external_temperature"":{""N"":""31.1875""},""timestamp"":{""N"":""331391""}}"
"179890","{""internal_temperature"":{""N"":""30.54000092""},""pressure"":{""N"":""973.4908447""},""external_temperature"":{""N"":""30.4375""},""timestamp"":{""N"":""179890""}}"
"176160","{""internal_temperature"":{""N"":""30.80999947""},""pressure"":{""N"":""973.3746948""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""176160""}}"
"737577","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.3713989""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""737577""}}"
"508337","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.352356""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""508337""}}"
"28685","{""internal_temperature"":{""N"":""31.54999924""},""pressure"":{""N"":""970.1140747""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""28685""}}"
"376936","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.0682983""},""external_temperature"":{""N"":""31.0625""},""timestamp"":{""N"":""376936""}}"
"1032378","{""internal_temperature"":{""N"":""31.18000031""},""pressure"":{""N"":""973.4046021""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""1032378""}}"
"14105","{""internal_temperature"":{""N"":""32.29000092""},""pressure"":{""N"":""974.1079712""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""14105""}}"
"113625","{""internal_temperature"":{""N"":""31.48999977""},""pressure"":{""N"":""973.4425049""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""113625""}}"
"128459","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""973.9707642""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""128459""}}"
"95782","{""internal_temperature"":{""N"":""32.54999924""},""pressure"":{""N"":""971.4335938""},""external_temperature"":{""N"":""32.6875""},""timestamp"":{""N"":""95782""}}"
"289726","{""internal_temperature"":{""N"":""31.48999977""},""pressure"":{""N"":""973.4052124""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""289726""}}"
"44088","{""internal_temperature"":{""N"":""30.65999985""},""pressure"":{""N"":""973.4279785""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""44088""}}"
"334922","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9910889""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""334922""}}"
"35573","{""internal_temperature"":{""N"":""30.36000061""},""pressure"":{""N"":""973.4035645""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""35573""}}"
"126637","{""internal_temperature"":{""N"":""32.13000107""},""pressure"":{""N"":""974.3401489""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""126637""}}"
"14945","{""internal_temperature"":{""N"":""31.37999916""},""pressure"":{""N"":""973.4975586""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""14945""}}"
"504067","{""internal_temperature"":{""N"":""31""},""pressure"":{""N"":""973.444519""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""504067""}}"
"144974","{""internal_temperature"":{""N"":""30.52000046""},""pressure"":{""N"":""973.4240723""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""144974""}}"
"115434","{""internal_temperature"":{""N"":""30.75""},""pressure"":{""N"":""973.3775024""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""115434""}}"
"329198","{""internal_temperature"":{""N"":""31.48999977""},""pressure"":{""N"":""973.416626""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""329198""}}"
"1173563","{""internal_temperature"":{""N"":""31.23999977""},""pressure"":{""N"":""973.3587646""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""1173563""}}"
"440022","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.4001465""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""440022""}}"
"82636","{""internal_temperature"":{""N"":""30.37999916""},""pressure"":{""N"":""973.4042358""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""82636""}}"
"16463","{""internal_temperature"":{""N"":""31.38999939""},""pressure"":{""N"":""973.5362549""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""16463""}}"
"18355","{""internal_temperature"":{""N"":""32.43999863""},""pressure"":{""N"":""971.5057983""},""external_temperature"":{""N"":""33.0625""},""timestamp"":{""N"":""18355""}}"
"381104","{""internal_temperature"":{""N"":""30.80999947""},""pressure"":{""N"":""973.3530273""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""381104""}}"
"9864","{""internal_temperature"":{""N"":""30.38999939""},""pressure"":{""N"":""973.3815918""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""9864""}}"
"139725","{""internal_temperature"":{""N"":""30.78000069""},""pressure"":{""N"":""973.3726807""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""139725""}}"
"161673","{""internal_temperature"":{""N"":""30.53000069""},""pressure"":{""N"":""973.4289551""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""161673""}}"
"514409","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3577881""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""514409""}}"
"281788","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9971924""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""281788""}}"
"56232","{""internal_temperature"":{""N"":""30.67000008""},""pressure"":{""N"":""973.4181519""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""56232""}}"
"120184","{""internal_temperature"":{""N"":""32.29000092""},""pressure"":{""N"":""974.0598145""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""120184""}}"
"577330","{""internal_temperature"":{""N"":""32.40000153""},""pressure"":{""N"":""974.0114746""},""external_temperature"":{""N"":""30.5625""},""timestamp"":{""N"":""577330""}}"
"663188","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.2993774""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""663188""}}"
"201675","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.4248657""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""201675""}}"
"49396","{""internal_temperature"":{""N"":""32.29999924""},""pressure"":{""N"":""974.0632324""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""49396""}}"
"8873","{""internal_temperature"":{""N"":""31.35000038""},""pressure"":{""N"":""973.4863892""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""8873""}}"
"8033","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""974.0834351""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""8033""}}"
"245701","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.4124756""},""external_temperature"":{""N"":""30.0625""},""timestamp"":{""N"":""245701""}}"
"224448","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.432251""},""external_temperature"":{""N"":""30.0625""},""timestamp"":{""N"":""224448""}}"
"53677","{""internal_temperature"":{""N"":""32.74000168""},""pressure"":{""N"":""975.1747437""},""external_temperature"":{""N"":""31.4375""},""timestamp"":{""N"":""53677""}}"
"62787","{""internal_temperature"":{""N"":""32.72999954""},""pressure"":{""N"":""975.1473389""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""62787""}}"
"73503","{""internal_temperature"":{""N"":""32.02000046""},""pressure"":{""N"":""974.309082""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""73503""}}"
"16539","{""internal_temperature"":{""N"":""31.52000046""},""pressure"":{""N"":""970.1101685""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""16539""}}"
"827430","{""internal_temperature"":{""N"":""31.12000084""},""pressure"":{""N"":""973.4129639""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""827430""}}"
"32212","{""internal_temperature"":{""N"":""32.72999954""},""pressure"":{""N"":""971.470459""},""external_temperature"":{""N"":""31.625""},""timestamp"":{""N"":""32212""}}"
"490120","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3817139""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""490120""}}"
"17243","{""internal_temperature"":{""N"":""32.77999878""},""pressure"":{""N"":""975.1875""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""17243""}}"
"684442","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.3197632""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""684442""}}"
"9825","{""internal_temperature"":{""N"":""32.59999847""},""pressure"":{""N"":""971.6801758""},""external_temperature"":{""N"":""33.1875""},""timestamp"":{""N"":""9825""}}"
"143641","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""973.9854736""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""143641""}}"
"8136","{""internal_temperature"":{""N"":""32.77000046""},""pressure"":{""N"":""975.1365356""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""8136""}}"
"97406","{""internal_temperature"":{""N"":""29.88999939""},""pressure"":{""N"":""973.3439331""},""external_temperature"":{""N"":""29.4375""},""timestamp"":{""N"":""97406""}}"
"970136","{""internal_temperature"":{""N"":""31.17000008""},""pressure"":{""N"":""973.4511108""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""970136""}}"
"670778","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.3197632""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""670778""}}"
"1172045","{""internal_temperature"":{""N"":""31.23999977""},""pressure"":{""N"":""973.3699341""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1172045""}}"
"56423","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""974.0603027""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""56423""}}"
